designation,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
Gaia DR3 2927004033084020608,2927004033084020608,101.85423984240057,-20.66329999417915,1.4059913895779832,0.5322076,8.667044452285046,-11.94937701767288,1.00995,20.140627,1.8222923,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3240828789488172
Gaia DR3 2926997294281261952,2926997294281261952,101.83129650436197,-20.84940633111051,1.3808581954159858,0.11445955,0.48668464192865807,-3.20969500866594,0.9685489,18.069988,2.0406418,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3869.2131,4.7801,-0.4298,663.3126,0.583,0.4096,0.2289,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.32514512933226386
Gaia DR3 2927213009020500096,2927213009020500096,101.40284089809329,-20.409340856216453,1.3878556575016037,0.034335695,-4.46155865796512,-1.4993828035348846,1.2034391,10.502504,0.048923492,12.207715,NOT_AVAILABLE,0,true,true,false,false,false,true,true,9350.596,3.8727,-0.817,846.8214,0.0743,0.0711,0.0378,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3259901932723242
Gaia DR3 2927213112098494592,2927213112098494592,101.35411378109308,-20.428461659094616,1.406372869912882,0.028494744,-4.096178555924341,-1.2452391360730273,1.1315674,9.380904,-0.07626438,35.20511,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3260193822094437
Gaia DR3 2927211630327685376,2927211630327685376,101.47484094380076,-20.393980302721133,1.3599952418462553,0.16482943,-8.885972623993966,3.7734370663982455,0.9946225,18.690958,2.5214176,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3426.0945,4.7943,-0.4139,464.3366,0.6927,0.4523,0.2845,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3265865646171842
Gaia DR3 2926909440729620736,2926909440729620736,101.32077487895026,-20.993615743902115,1.3649369474484438,0.06350478,-5.001111720411002,-2.049259405262596,0.9562438,16.994915,1.8196468,,VARIABLE,0,true,false,false,true,false,true,true,4985.767,4.732,-1.3242,563.1189,1.9512,1.4748,0.81,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.32841458934045675
Gaia DR3 2927027500785301760,2927027500785301760,101.85865005163464,-20.655938874501395,1.394087662994804,1.2081634,-2.337894581185855,3.0748515040661077,0.9240341,20.791277,1.634634,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.329477331408628
Gaia DR3 2926943658729277312,2926943658729277312,101.7534725386451,-20.9601013480103,1.4046891725724986,0.2241705,5.604652538426958,-16.845241310321455,1.0192444,19.08803,2.3219185,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.32994958980175354
Gaia DR3 2927041137305441152,2927041137305441152,101.79248434310989,-20.517358056537603,1.3922563155176508,0.14083572,-4.098971384444006,-2.0323563248231786,1.0779805,18.163113,2.671463,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,3437.8079,4.7862,0.0829,418.9962,0.8265,0.5309,0.3477,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3301238728234054
Gaia DR3 2927046364291815168,2927046364291815168,101.67818656822458,-20.42584869761798,1.3571095088195309,0.50346595,-1.2577099812887051,1.1302590606716079,1.0200303,20.073675,1.510292,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3311508545343391
Gaia DR3 2927106631268371584,2927106631268371584,101.16162140997551,-20.672709098779425,1.3555268164764853,0.052939955,-4.125804879171124,-1.299482745684359,0.99979335,16.87263,1.6550732,,VARIABLE,0,true,false,false,true,false,true,true,4353.684,4.5576,0.2803,879.5086,0.4799,0.3534,0.1879,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3317983971569288
Gaia DR3 2926987987095404032,2926987987095404032,101.59447778842986,-21.04181892273504,1.3653802509157067,0.49543223,-2.1205977019474695,-1.281374531131969,1.234892,20.000372,1.7089863,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.332068379675139
Gaia DR3 2927211840788077184,2927211840788077184,101.54643930201541,-20.386004238986306,1.3702991228255372,1.0032824,-1.7830320167259375,2.0096170388227375,1.0609506,19.902824,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3340926374871291
Gaia DR3 2926897788476203648,2926897788476203648,101.43893714300636,-21.045640534501672,1.3878744226410666,0.012635718,-4.526049004820043,-1.025036897425218,1.0915686,12.347803,0.49667072,28.918097,NOT_AVAILABLE,0,true,true,false,false,false,true,true,7068.6987,4.182,-0.1986,764.4346,0.1281,0.1141,0.0613,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3342441553722845
Gaia DR3 2927214555202640128,2927214555202640128,101.44096403166915,-20.390913989638822,1.3795121256668355,0.7923025,2.5046814854467736,-0.10190838077919909,0.99973315,20.486828,1.326313,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.33455310834659385
Gaia DR3 2927046364291811200,2927046364291811200,101.68178758257267,-20.421428240387456,1.3530185599042615,0.013986779,-4.413933180171651,-1.3953349815764335,1.0041523,13.396664,0.70076084,34.18736,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6167.053,4.3017,-0.2336,722.7598,0.0799,0.0685,0.037,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.336636741592151
Gaia DR3 2926894872200516864,2926894872200516864,101.47191070894326,-21.05319426688156,1.3643931172008625,0.09141569,2.7681291737858245,6.567391451274628,0.9715588,17.857325,1.9899464,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3628.9827,4.5277,-0.8425,616.239,0.3157,0.2201,0.1217,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3367611541259865
Gaia DR3 2927203834969312256,2927203834969312256,101.16923288703053,-20.613535175155338,1.3586948977644924,0.019456781,-4.489132237846413,-1.1640893277451054,1.0046773,14.802381,0.9791689,,VARIABLE,0,true,true,false,true,false,true,true,5308.3447,4.4866,-0.1636,745.2616,0.1105,0.0903,0.0481,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.33828428638821406
Gaia DR3 2927234518211926784,2927234518211926784,101.58739387661021,-20.38757530365219,1.3966072160947292,0.600358,-1.1586000012130362,1.8479821385371014,1.0597543,20.327438,1.4062405,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3383114329432537
Gaia DR3 2926999325808760832,2926999325808760832,101.87113174472887,-20.772987514388426,1.3550714065247438,0.034544718,-4.194437692876493,-1.2981963522936257,1.1888815,15.620637,1.4066648,,VARIABLE,0,true,false,false,true,false,true,true,4546.727,4.3873,-1.0042,663.8335,0.4418,0.3392,0.182,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3393913665864337
Gaia DR3 2926915247525199872,2926915247525199872,101.17098699733765,-20.836078634462773,1.3990202796557587,0.025492951,-0.8086602439725354,-4.037479907893661,0.9925236,15.420128,1.1925602,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4861.368,4.643,0.1352,640.5688,0.1407,0.1106,0.0581,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3405703044264052
Gaia DR3 2927042344191989632,2927042344191989632,101.78480212124252,-20.491689177896305,1.3895173883512724,0.9630681,1.326644166205548,-0.6533145669718552,1.0239694,20.587688,1.2384167,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.34098738981797816
Gaia DR3 2927027500795496704,2927027500795496704,101.8712465162336,-20.653873994222177,1.4026921403263803,0.015383265,8.655240940406076,-1.6619054177518282,1.0467545,13.893641,0.85231495,24.579197,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5538.6406,4.3659,-0.3776,684.5052,0.0049,0.0041,0.0022,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.341441520086259
Gaia DR3 2927206755547007744,2927206755547007744,101.21101567971287,-20.52636616597776,1.3622016083956787,0.0174469,-4.368662829375143,-1.3435368757023793,1.0967927,14.232682,0.84101105,22.857237,VARIABLE,0,true,true,false,true,false,true,true,5553.322,4.4236,-0.4855,716.3231,0.0059,0.005,0.0027,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.34174127790179726
Gaia DR3 2927211836486125184,2927211836486125184,101.54938085205397,-20.377755644053885,1.3800419337274523,0.17250064,10.145767594299736,12.956849713064583,1.0247812,18.777187,2.3392582,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3416.3655,4.6368,-0.8467,514.4225,0.3034,0.2018,0.1238,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3425693731495638
Gaia DR3 2926950466259769984,2926950466259769984,101.8538597611578,-20.84828280902357,1.4014554778788195,0.023306035,-4.563538363751729,-1.3889781993392547,1.2875865,11.114617,0.099741936,15.833843,NOT_AVAILABLE,0,true,true,false,false,false,true,true,9245.628,4.2258,-0.0074,809.9562,0.1517,0.1444,0.0766,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.34413888536544707
Gaia DR3 2927024541551291648,2927024541551291648,101.87659275286154,-20.660997382756484,1.399789245402834,0.26110902,-2.0160331837144323,7.502505495582704,1.0801399,19.148592,2.1653023,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3450851625840869
Gaia DR3 2927213386971894656,2927213386971894656,101.28129243784014,-20.447036078884057,1.3832340786865331,0.7807254,-0.31511184826740346,2.4617729804165998,1.0709687,20.525797,0.70557594,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.34751511871045654
Gaia DR3 2926914938287751552,2926914938287751552,101.18113268434247,-20.878990042177108,1.3766291470892082,0.0597675,-4.280664356763252,-1.3827612989692692,0.9648662,16.954733,1.6854362,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4328.4536,4.6312,0.2456,758.1927,0.5894,0.4337,0.2304,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3491535795941789
Gaia DR3 2926950294456723968,2926950294456723968,101.85732261909095,-20.856839075342116,1.3812003756543645,0.9055995,-0.3759812113846494,2.1462350293016277,1.073249,20.598425,1.2389011,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.350417428513367
Gaia DR3 2927106455170504448,2927106455170504448,101.13686976135239,-20.70228899397003,1.378804553237072,0.11929601,-4.396438499120206,-1.3730160824175157,0.9820825,18.229826,2.0958366,,VARIABLE,0,false,false,false,true,false,true,true,3668.626,4.7924,-0.595,542.8948,0.4865,0.3344,0.1937,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.35210601313710993
Gaia DR3 2927104844562039552,2927104844562039552,101.14032527400887,-20.77723115672123,1.4005297186455317,0.035841722,14.382730913842481,-3.968466599750089,0.98473716,16.065897,1.3503561,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4567.291,4.5501,-0.0282,775.8728,0.1807,0.1386,0.0729,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.35330473766955844
Gaia DR3 2927212150025731840,2927212150025731840,101.49252888850786,-20.36455800734671,1.3802540632079987,0.016180776,-4.243505349176316,-1.498098020926069,1.0420518,13.874703,0.7871256,30.199043,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5763.53,4.3758,-0.3455,727.8857,0.0147,0.0124,0.0067,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3545725481331837
Gaia DR3 2926942975836835840,2926942975836835840,101.75740319961021,-20.991522785653125,1.3654939327258033,0.02599201,-4.508849249941395,-1.4752742599205775,0.96115327,15.336887,1.1177483,,VARIABLE,0,true,false,false,true,false,true,true,5018.3594,4.5204,-0.385,726.4585,0.2008,0.1607,0.0859,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3559270252770328
Gaia DR3 2926941257850140928,2926941257850140928,101.68122886447755,-21.038037654050196,1.3780750393082708,0.016366133,-4.562017930305616,-1.330233868335282,0.9959487,14.1103325,0.8170929,31.906284,VARIABLE,0,true,true,false,true,false,true,true,5668.872,4.4504,-0.3701,643.02,0.0171,0.0143,0.0077,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.35604254036296884
Gaia DR3 2926896585886607616,2926896585886607616,101.36931056880044,-21.049184155279406,1.382602130532461,0.15052292,-4.3129671834039955,-1.1337296346919958,0.9943248,18.579803,2.3675213,,VARIABLE,0,false,false,false,true,false,true,false,3521.5847,4.907,-0.3985,474.4632,0.5835,0.3888,0.2369,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.35675106786038063
Gaia DR3 2926949675978705152,2926949675978705152,101.84574108160825,-20.897527360099442,1.4062187821749015,0.78420997,2.555735182238501,-2.3956946155718537,1.0133522,20.531775,1.790554,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3589065803959199
Gaia DR3 2926943559949635328,2926943559949635328,101.81211473914702,-20.94554501780002,1.3806931791797514,0.64066595,-0.4491508089739079,1.1407133787570747,0.92953485,20.487577,1.156704,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3601451289011875
Gaia DR3 2926941257847582592,2926941257847582592,101.68050293037759,-21.043985081199217,1.3989894272943026,2.02305,0.6443306507054836,4.229041108078293,0.9333653,20.904514,1.6940517,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.361091749891994
Gaia DR3 2926914903921639424,2926914903921639424,101.15903474502086,-20.867109416028846,1.408782336331511,0.30788857,-4.16909308639485,-1.5604196504920538,1.0450115,19.240734,2.524311,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.36261258067524477
Gaia DR3 2927102954776451712,2927102954776451712,101.14097691097587,-20.827941122721263,1.3597692677729678,0.029270437,-4.555569947183788,-1.5034625961794632,1.0388511,15.557238,1.1938562,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4887.7617,4.6457,0.0772,673.9924,0.1795,0.1414,0.0744,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.36452090357474437
Gaia DR3 2927235583367276288,2927235583367276288,101.5403802838196,-20.3547576188608,1.3808903997085649,0.013949135,-4.552476694207598,-1.3217623272644023,1.0320203,13.511468,0.71728706,22.5286,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6028.9937,4.3093,-0.2885,706.8458,0.0198,0.0169,0.0091,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.36476875923134827
Gaia DR3 2926949568607922560,2926949568607922560,101.84534809686751,-20.911956243079327,1.361469254994598,0.42009082,-0.8841786763737248,-0.747199784364778,1.1849695,19.80263,2.2678757,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3659881855989544
Gaia DR3 2927205278078284544,2927205278078284544,101.16953281395725,-20.543130814160396,1.3691850677917423,0.057277676,-4.9269394227371945,-2.2041978711346353,0.98812103,16.970306,1.8469963,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4171.014,4.5316,0.1085,765.064,0.5691,0.4091,0.223,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3661377387978429
Gaia DR3 2927105978433387392,2927105978433387392,101.1213396989189,-20.728322501050073,1.3990746226945812,0.095789194,-4.310390983261691,-1.2747010003674646,0.940061,17.87836,2.1034622,,VARIABLE,0,false,false,false,true,false,true,true,3556.6616,4.5575,-0.6451,561.6817,0.4228,0.2899,0.1647,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3663508151743845
Gaia DR3 2926847107863683456,2926847107863683456,101.59231858712093,-21.077956304499896,1.4027828960103803,0.34229377,3.2473500686369627,6.206989091670971,1.0171201,19.720324,2.3002415,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3669193855152735
Gaia DR3 2926941223484149376,2926941223484149376,101.70119948287453,-21.040999279894805,1.3678334580300398,0.34110644,6.357346874337494,-3.1305554062489955,1.0947716,19.596222,2.0458279,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3672656834806834
Gaia DR3 2927215551639871232,2927215551639871232,101.39316313659316,-20.36718790298149,1.3513115999346428,0.04770462,-4.409069043191015,-1.2638550910622333,1.0597705,16.518213,1.5318413,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4491.8506,4.591,0.2255,787.7139,0.3946,0.2955,0.1554,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3688810269905694
Gaia DR3 2926909268930966016,2926909268930966016,101.25038006862312,-20.99432003152396,1.3729944976513229,0.035282195,6.492648319172591,-11.670543135365122,0.98851514,15.997101,1.3371878,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4566.8247,4.657,-0.0034,657.0192,0.1377,0.1057,0.0555,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3690408388247052
Gaia DR3 2926999463242132608,2926999463242132608,101.90347097352188,-20.772567557507976,1.3662661161398912,0.5457578,-2.075463334288536,6.152343841495188,1.034997,20.010637,1.9623909,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.36921383171295147
Gaia DR3 2926910024845208576,2926910024845208576,101.23634512289682,-20.98257817453084,1.3618238449150986,0.016289828,-4.015773810752108,-0.6319915378061454,0.9422785,14.211613,0.86024094,22.47538,VARIABLE,0,true,true,false,true,false,true,true,5626.7915,4.4186,-0.4551,728.0811,0.0608,0.0506,0.0272,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.369413673201505
Gaia DR3 2926942769671647232,2926942769671647232,101.81012310828497,-20.962729081498196,1.359515329967886,0.5095342,-0.38539328603439016,-1.27829133516589,1.0132834,20.314224,1.6021671,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.36980048315188835
Gaia DR3 2926951943721002240,2926951943721002240,101.89470306421182,-20.815435926077924,1.4032682032186736,0.82647496,0.23485494051712572,-4.457467461028358,1.0577825,20.576176,2.312996,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.36989653084194446
Gaia DR3 2927028428497976448,2927028428497976448,101.87829653582071,-20.571214140986825,1.3822338926012272,1.5727204,-0.5190328316753775,-0.012769212675039058,1.054075,20.806135,1.6950874,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.3723540920469612
